Hour;Normalized_Traffic
4287;0.0001754404189739683
4288;0.0002177887527592966
4289;0.00024234959210420935
4290;0.00022147547570968394
4291;0.00016026646852210113
4292;0.00012463502551200852
4293;9.893036887062895e-05
4294;9.057448324626245e-05
4295;7.088938514390702e-05
4296;3.334562855819721e-05
4297;1.6329665618499895e-05
4298;1.2026098358087638e-05
4299;1.6874716027515625e-05
4300;2.9912034159454597e-05
4301;8.774542860736491e-05
4302;0.00017633452978232288
4303;0.00021116206063546007
4304;0.00024751742382755806
4305;0.00018617697964325335
4306;0.0001489258987607942
4307;0.00015330599129701275
4308;0.00016633542380428988
4309;0.00016388765647608507
4310;0.00016714134456375355
4311;0.0001754404189739683
4312;0.0002177887527592966
4313;0.00024234959210420935
4314;0.00022147547570968394
4315;0.00016026646852210113
4316;0.00012463502551200852
4317;9.893036887062895e-05
4318;9.057448324626245e-05
4319;7.088938514390702e-05
4320;3.8738957736629255e-05
4321;2.384374427850826e-05
4322;1.5173256120135956e-05
4323;1.4081440137411283e-05
4324;1.4202493568409697e-05
4325;1.902344955761671e-05
4326;2.7927282772806024e-05
4327;3.646692246325721e-05
4328;5.4279465747462346e-05
4329;7.471207808531867e-05
4330;8.620306159083035e-05
4331;9.38195913775379e-05
4332;9.639727726509527e-05
4333;0.00010153549739327779
4334;0.00010197212046319337
4335;9.925887457096726e-05
4336;0.0001016298107867699
4337;0.00010492962233944156
4338;0.00010304362310985258
4339;9.057981058912886e-05
4340;7.415433959050011e-05
4341;6.246400435251291e-05
4342;5.3732720838388254e-05
4343;4.783255429371998e-05
4344;3.8738957736629255e-05
4345;2.384374427850826e-05
4346;1.5173256120135956e-05
4347;1.4081440137411283e-05
4348;1.4202493568409697e-05
4349;1.902344955761671e-05
4350;2.7927282772806024e-05
4351;3.646692246325721e-05
4352;5.4279465747462346e-05
4353;7.471207808531867e-05
4354;8.620306159083035e-05
4355;9.38195913775379e-05
4356;9.639727726509527e-05
4357;0.00010153549739327779
4358;0.00010197212046319337
4359;9.925887457096726e-05
4360;0.0001016298107867699
4361;0.00010492962233944156
4362;0.00010304362310985258
4363;9.057981058912886e-05
4364;7.415433959050011e-05
4365;6.246400435251291e-05
4366;5.3732720838388254e-05
4367;4.783255429371998e-05
4368;3.334562855819721e-05
4369;1.6329665618499895e-05
4370;1.2026098358087638e-05
4371;1.6874716027515625e-05
4372;2.9912034159454597e-05
4373;8.774542860736491e-05
4374;0.00017633452978232288
4375;0.00021116206063546007
4376;0.00024751742382755806
4377;0.00018617697964325335
4378;0.0001489258987607942
4379;0.00015330599129701275
4380;0.00016633542380428988
4381;0.00016388765647608507
4382;0.00016714134456375355
4383;0.0001754404189739683
4384;0.0002177887527592966
4385;0.00024234959210420935
4386;0.00022147547570968394
4387;0.00016026646852210113
4388;0.00012463502551200852
4389;9.893036887062895e-05
4390;9.057448324626245e-05
4391;7.088938514390702e-05
4392;3.334562855819721e-05
4393;1.6329665618499895e-05
4394;1.2026098358087638e-05
4395;1.6874716027515625e-05
4396;2.9912034159454597e-05
4397;8.774542860736491e-05
4398;0.00017633452978232288
4399;0.00021116206063546007
4400;0.00024751742382755806
4401;0.00018617697964325335
4402;0.0001489258987607942
4403;0.00015330599129701275
4404;0.00016633542380428988
4405;0.00016388765647608507
4406;0.00016714134456375355
4407;0.0001754404189739683
4408;0.0002177887527592966
4409;0.00024234959210420935
4410;0.00022147547570968394
4411;0.00016026646852210113
4412;0.00012463502551200852
4413;9.893036887062895e-05
4414;9.057448324626245e-05
4415;7.088938514390702e-05
4416;3.334562855819721e-05
4417;1.6329665618499895e-05
4418;1.2026098358087638e-05
4419;1.6874716027515625e-05
4420;2.9912034159454597e-05
4421;8.774542860736491e-05
4422;0.00017633452978232288
4423;0.00021116206063546007
4424;0.00024751742382755806
4425;0.00018617697964325335
4426;0.0001489258987607942
4427;0.00015330599129701275
4428;0.00016633542380428988
4429;0.00016388765647608507
4430;0.00016714134456375355
4431;0.0001754404189739683
4432;0.0002177887527592966
4433;0.00024234959210420935
4434;0.00022147547570968394
4435;0.00016026646852210113
4436;0.00012463502551200852
4437;9.893036887062895e-05
4438;9.057448324626245e-05
4439;7.088938514390702e-05
4440;3.334562855819721e-05
4441;1.6329665618499895e-05
4442;1.2026098358087638e-05
4443;1.6874716027515625e-05
4444;2.9912034159454597e-05
4445;8.774542860736491e-05
4446;0.00017633452978232288
4447;0.00021116206063546007
4448;0.00024751742382755806
4449;0.00018617697964325335
4450;0.0001489258987607942
4451;0.00015330599129701275
4452;0.00016633542380428988
4453;0.00016388765647608507
4454;0.00016714134456375355
4455;0.0001754404189739683
4456;0.0002177887527592966
4457;0.00024234959210420935
4458;0.00022147547570968394
4459;0.00016026646852210113
4460;0.00012463502551200852
4461;9.893036887062895e-05
4462;9.057448324626245e-05
4463;7.088938514390702e-05
4464;3.334562855819721e-05
4465;1.6329665618499895e-05
4466;1.2026098358087638e-05
4467;1.6874716027515625e-05
4468;2.9912034159454597e-05
4469;8.774542860736491e-05
4470;0.00017633452978232288
4471;0.00021116206063546007
4472;0.00024751742382755806
4473;0.00018617697964325335
4474;0.0001489258987607942
4475;0.00015330599129701275
4476;0.00016633542380428988
4477;0.00016388765647608507
4478;0.00016714134456375355
4479;0.0001754404189739683
4480;0.0002177887527592966
4481;0.00024234959210420935
4482;0.00022147547570968394
4483;0.00016026646852210113
4484;0.00012463502551200852
4485;9.893036887062895e-05
4486;9.057448324626245e-05
4487;7.088938514390702e-05
4488;3.8738957736629255e-05
4489;2.384374427850826e-05
4490;1.5173256120135956e-05
4491;1.4081440137411283e-05
4492;1.4202493568409697e-05
4493;1.902344955761671e-05
4494;2.7927282772806024e-05
4495;3.646692246325721e-05
4496;5.4279465747462346e-05
4497;7.471207808531867e-05
4498;8.620306159083035e-05
4499;9.38195913775379e-05
4500;9.639727726509527e-05
4501;0.00010153549739327779
4502;0.00010197212046319337
4503;9.925887457096726e-05
4504;0.0001016298107867699
4505;0.00010492962233944156
4506;0.00010304362310985258
4507;9.057981058912886e-05
4508;7.415433959050011e-05
4509;6.246400435251291e-05
4510;5.3732720838388254e-05
4511;4.783255429371998e-05
4512;3.8738957736629255e-05
4513;2.384374427850826e-05
4514;1.5173256120135956e-05
4515;1.4081440137411283e-05
4516;1.4202493568409697e-05
4517;1.902344955761671e-05
4518;2.7927282772806024e-05
4519;3.646692246325721e-05
4520;5.4279465747462346e-05
4521;7.471207808531867e-05
4522;8.620306159083035e-05
4523;9.38195913775379e-05
4524;9.639727726509527e-05
4525;0.00010153549739327779
4526;0.00010197212046319337
4527;9.925887457096726e-05
4528;0.0001016298107867699
4529;0.00010492962233944156
4530;0.00010304362310985258
4531;9.057981058912886e-05
4532;7.415433959050011e-05
4533;6.246400435251291e-05
4534;5.3732720838388254e-05
4535;4.783255429371998e-05
4536;3.334562855819721e-05
4537;1.6329665618499895e-05
4538;1.2026098358087638e-05
4539;1.6874716027515625e-05
4540;2.9912034159454597e-05
4541;8.774542860736491e-05
4542;0.00017633452978232288
4543;0.00021116206063546007
4544;0.00024751742382755806
4545;0.00018617697964325335
4546;0.0001489258987607942
4547;0.00015330599129701275
4548;0.00016633542380428988
4549;0.00016388765647608507
4550;0.00016714134456375355
4551;0.0001754404189739683
4552;0.0002177887527592966
4553;0.00024234959210420935
4554;0.00022147547570968394
4555;0.00016026646852210113
4556;0.00012463502551200852
4557;9.893036887062895e-05
4558;9.057448324626245e-05
4559;7.088938514390702e-05
4560;3.334562855819721e-05
4561;1.6329665618499895e-05
4562;1.2026098358087638e-05
4563;1.6874716027515625e-05
4564;2.9912034159454597e-05
4565;8.774542860736491e-05
4566;0.00017633452978232288
4567;0.00021116206063546007
4568;0.00024751742382755806
4569;0.00018617697964325335
4570;0.0001489258987607942
4571;0.00015330599129701275
4572;0.00016633542380428988
4573;0.00016388765647608507
4574;0.00016714134456375355
4575;0.0001754404189739683
4576;0.0002177887527592966
4577;0.00024234959210420935
4578;0.00022147547570968394
4579;0.00016026646852210113
4580;0.00012463502551200852
4581;9.893036887062895e-05
4582;9.057448324626245e-05
4583;7.088938514390702e-05
4584;3.334562855819721e-05
4585;1.6329665618499895e-05
4586;1.2026098358087638e-05
4587;1.6874716027515625e-05
4588;2.9912034159454597e-05
4589;8.774542860736491e-05
4590;0.00017633452978232288
4591;0.00021116206063546007
4592;0.00024751742382755806
4593;0.00018617697964325335
4594;0.0001489258987607942
4595;0.00015330599129701275
4596;0.00016633542380428988
4597;0.00016388765647608507
4598;0.00016714134456375355
4599;0.0001754404189739683
4600;0.0002177887527592966
4601;0.00024234959210420935
4602;0.00022147547570968394
4603;0.00016026646852210113
4604;0.00012463502551200852
4605;9.893036887062895e-05
4606;9.057448324626245e-05
4607;7.088938514390702e-05
4608;3.334562855819721e-05
4609;1.6329665618499895e-05
4610;1.2026098358087638e-05
4611;1.6874716027515625e-05
4612;2.9912034159454597e-05
4613;8.774542860736491e-05
4614;0.00017633452978232288
4615;0.00021116206063546007
4616;0.00024751742382755806
4617;0.00018617697964325335
4618;0.0001489258987607942
4619;0.00015330599129701275
4620;0.00016633542380428988
4621;0.00016388765647608507
4622;0.00016714134456375355
4623;0.0001754404189739683
4624;0.0002177887527592966
4625;0.00024234959210420935
4626;0.00022147547570968394
4627;0.00016026646852210113
4628;0.00012463502551200852
4629;9.893036887062895e-05
4630;9.057448324626245e-05
4631;7.088938514390702e-05
4632;3.334562855819721e-05
4633;1.6329665618499895e-05
4634;1.2026098358087638e-05
4635;1.6874716027515625e-05
4636;2.9912034159454597e-05
4637;8.774542860736491e-05
4638;0.00017633452978232288
4639;0.00021116206063546007
4640;0.00024751742382755806
4641;0.00018617697964325335
4642;0.0001489258987607942
4643;0.00015330599129701275
4644;0.00016633542380428988
4645;0.00016388765647608507
4646;0.00016714134456375355
4647;0.0001754404189739683
4648;0.0002177887527592966
4649;0.00024234959210420935
4650;0.00022147547570968394
4651;0.00016026646852210113
4652;0.00012463502551200852
4653;9.893036887062895e-05
4654;9.057448324626245e-05
4655;7.088938514390702e-05
4656;3.8738957736629255e-05
4657;2.384374427850826e-05
4658;1.5173256120135956e-05
4659;1.4081440137411283e-05
4660;1.4202493568409697e-05
4661;1.902344955761671e-05
4662;2.7927282772806024e-05
4663;3.646692246325721e-05
4664;5.4279465747462346e-05
4665;7.471207808531867e-05
4666;8.620306159083035e-05
4667;9.38195913775379e-05
4668;9.639727726509527e-05
4669;0.00010153549739327779
4670;0.00010197212046319337
4671;9.925887457096726e-05
4672;0.0001016298107867699
4673;0.00010492962233944156
4674;0.00010304362310985258
4675;9.057981058912886e-05
4676;7.415433959050011e-05
4677;6.246400435251291e-05
4678;5.3732720838388254e-05
4679;4.783255429371998e-05
4680;3.8738957736629255e-05
4681;2.384374427850826e-05
4682;1.5173256120135956e-05
4683;1.4081440137411283e-05
4684;1.4202493568409697e-05
4685;1.902344955761671e-05
4686;2.7927282772806024e-05
4687;3.646692246325721e-05
4688;5.4279465747462346e-05
4689;7.471207808531867e-05
4690;8.620306159083035e-05
4691;9.38195913775379e-05
4692;9.639727726509527e-05
4693;0.00010153549739327779
4694;0.00010197212046319337
4695;9.925887457096726e-05
4696;0.0001016298107867699
4697;0.00010492962233944156
4698;0.00010304362310985258
4699;9.057981058912886e-05
4700;7.415433959050011e-05
4701;6.246400435251291e-05
4702;5.3732720838388254e-05
4703;4.783255429371998e-05
4704;3.334562855819721e-05
4705;1.6329665618499895e-05
4706;1.2026098358087638e-05
4707;1.6874716027515625e-05
4708;2.9912034159454597e-05
4709;8.774542860736491e-05
4710;0.00017633452978232288
4711;0.00021116206063546007
4712;0.00024751742382755806
4713;0.00018617697964325335
4714;0.0001489258987607942
4715;0.00015330599129701275
4716;0.00016633542380428988
4717;0.00016388765647608507
4718;0.00016714134456375355
4719;0.0001754404189739683
4720;0.0002177887527592966
4721;0.00024234959210420935
4722;0.00022147547570968394
4723;0.00016026646852210113
4724;0.00012463502551200852
4725;9.893036887062895e-05
4726;9.057448324626245e-05
4727;7.088938514390702e-05
4728;3.334562855819721e-05
4729;1.6329665618499895e-05
4730;1.2026098358087638e-05
4731;1.6874716027515625e-05
4732;2.9912034159454597e-05
4733;8.774542860736491e-05
4734;0.00017633452978232288
4735;0.00021116206063546007
4736;0.00024751742382755806
4737;0.00018617697964325335
4738;0.0001489258987607942
4739;0.00015330599129701275
4740;0.00016633542380428988
4741;0.00016388765647608507
4742;0.00016714134456375355
4743;0.0001754404189739683
4744;0.0002177887527592966
4745;0.00024234959210420935
4746;0.00022147547570968394
4747;0.00016026646852210113
4748;0.00012463502551200852
4749;9.893036887062895e-05
4750;9.057448324626245e-05
4751;7.088938514390702e-05
4752;3.334562855819721e-05
4753;1.6329665618499895e-05
4754;1.2026098358087638e-05
4755;1.6874716027515625e-05
4756;2.9912034159454597e-05
4757;8.774542860736491e-05
4758;0.00017633452978232288
4759;0.00021116206063546007
4760;0.00024751742382755806
4761;0.00018617697964325335
4762;0.0001489258987607942
4763;0.00015330599129701275
4764;0.00016633542380428988
4765;0.00016388765647608507
4766;0.00016714134456375355
4767;0.0001754404189739683
4768;0.0002177887527592966
4769;0.00024234959210420935
4770;0.00022147547570968394
4771;0.00016026646852210113
4772;0.00012463502551200852
4773;9.893036887062895e-05
4774;9.057448324626245e-05
4775;7.088938514390702e-05
4776;3.334562855819721e-05
4777;1.6329665618499895e-05
4778;1.2026098358087638e-05
4779;1.6874716027515625e-05
4780;2.9912034159454597e-05
4781;8.774542860736491e-05
4782;0.00017633452978232288
4783;0.00021116206063546007
4784;0.00024751742382755806
4785;0.00018617697964325335
4786;0.0001489258987607942
4787;0.00015330599129701275
4788;0.00016633542380428988
4789;0.00016388765647608507
4790;0.00016714134456375355
4791;0.0001754404189739683
4792;0.0002177887527592966
4793;0.00024234959210420935
4794;0.00022147547570968394
4795;0.00016026646852210113
4796;0.00012463502551200852
4797;9.893036887062895e-05
4798;9.057448324626245e-05
4799;7.088938514390702e-05
4800;3.334562855819721e-05
4801;1.6329665618499895e-05
4802;1.2026098358087638e-05
4803;1.6874716027515625e-05
4804;2.9912034159454597e-05
4805;8.774542860736491e-05
4806;0.00017633452978232288
4807;0.00021116206063546007
4808;0.00024751742382755806
4809;0.00018617697964325335
4810;0.0001489258987607942
4811;0.00015330599129701275
4812;0.00016633542380428988
4813;0.00016388765647608507
4814;0.00016714134456375355
4815;0.0001754404189739683
4816;0.0002177887527592966
4817;0.00024234959210420935
4818;0.00022147547570968394
4819;0.00016026646852210113
4820;0.00012463502551200852
4821;9.893036887062895e-05
4822;9.057448324626245e-05
4823;7.088938514390702e-05
4824;3.8738957736629255e-05
4825;2.384374427850826e-05
4826;1.5173256120135956e-05
4827;1.4081440137411283e-05
4828;1.4202493568409697e-05
4829;1.902344955761671e-05
4830;2.7927282772806024e-05
4831;3.646692246325721e-05
4832;5.4279465747462346e-05
4833;7.471207808531867e-05
4834;8.620306159083035e-05
4835;9.38195913775379e-05
4836;9.639727726509527e-05
4837;0.00010153549739327779
4838;0.00010197212046319337
4839;9.925887457096726e-05
4840;0.0001016298107867699
4841;0.00010492962233944156
4842;0.00010304362310985258
4843;9.057981058912886e-05
4844;7.415433959050011e-05
4845;6.246400435251291e-05
4846;5.3732720838388254e-05
4847;4.783255429371998e-05
4848;3.8738957736629255e-05
4849;2.384374427850826e-05
4850;1.5173256120135956e-05
4851;1.4081440137411283e-05
4852;1.4202493568409697e-05
4853;1.902344955761671e-05
4854;2.7927282772806024e-05
4855;3.646692246325721e-05
4856;5.4279465747462346e-05
4857;7.471207808531867e-05
4858;8.620306159083035e-05
4859;9.38195913775379e-05
4860;9.639727726509527e-05
4861;0.00010153549739327779
4862;0.00010197212046319337
4863;9.925887457096726e-05
4864;0.0001016298107867699
4865;0.00010492962233944156
4866;0.00010304362310985258
4867;9.057981058912886e-05
4868;7.415433959050011e-05
4869;6.246400435251291e-05
4870;5.3732720838388254e-05
4871;4.783255429371998e-05
4872;3.334562855819721e-05
4873;1.6329665618499895e-05
4874;1.2026098358087638e-05
4875;1.6874716027515625e-05
4876;2.9912034159454597e-05
4877;8.774542860736491e-05
4878;0.00017633452978232288
4879;0.00021116206063546007
4880;0.00024751742382755806
4881;0.00018617697964325335
4882;0.0001489258987607942
4883;0.00015330599129701275
4884;0.00016633542380428988
4885;0.00016388765647608507
4886;0.00016714134456375355
4887;0.0001754404189739683
4888;0.0002177887527592966
4889;0.00024234959210420935
4890;0.00022147547570968394
4891;0.00016026646852210113
4892;0.00012463502551200852
4893;9.893036887062895e-05
4894;9.057448324626245e-05
4895;7.088938514390702e-05
4896;3.334562855819721e-05
4897;1.6329665618499895e-05
4898;1.2026098358087638e-05
4899;1.6874716027515625e-05
4900;2.9912034159454597e-05
4901;8.774542860736491e-05
4902;0.00017633452978232288
4903;0.00021116206063546007
4904;0.00024751742382755806
4905;0.00018617697964325335
4906;0.0001489258987607942
4907;0.00015330599129701275
4908;0.00016633542380428988
4909;0.00016388765647608507
4910;0.00016714134456375355
4911;0.0001754404189739683
4912;0.0002177887527592966
4913;0.00024234959210420935
4914;0.00022147547570968394
4915;0.00016026646852210113
4916;0.00012463502551200852
4917;9.893036887062895e-05
4918;9.057448324626245e-05
4919;7.088938514390702e-05
4920;3.334562855819721e-05
4921;1.6329665618499895e-05
4922;1.2026098358087638e-05
4923;1.6874716027515625e-05
4924;2.9912034159454597e-05
4925;8.774542860736491e-05
4926;0.00017633452978232288
4927;0.00021116206063546007
4928;0.00024751742382755806
4929;0.00018617697964325335
4930;0.0001489258987607942
4931;0.00015330599129701275
4932;0.00016633542380428988
4933;0.00016388765647608507
4934;0.00016714134456375355
4935;0.0001754404189739683
4936;0.0002177887527592966
4937;0.00024234959210420935
4938;0.00022147547570968394
4939;0.00016026646852210113
4940;0.00012463502551200852
4941;9.893036887062895e-05
4942;9.057448324626245e-05
4943;7.088938514390702e-05
4944;3.334562855819721e-05
4945;1.6329665618499895e-05
4946;1.2026098358087638e-05
4947;1.6874716027515625e-05
4948;2.9912034159454597e-05
4949;8.774542860736491e-05
4950;0.00017633452978232288
4951;0.00021116206063546007
4952;0.00024751742382755806
4953;0.00018617697964325335
4954;0.0001489258987607942
4955;0.00015330599129701275
4956;0.00016633542380428988
4957;0.00016388765647608507
4958;0.00016714134456375355
4959;0.0001754404189739683
4960;0.0002177887527592966
4961;0.00024234959210420935
4962;0.00022147547570968394
4963;0.00016026646852210113
4964;0.00012463502551200852
4965;9.893036887062895e-05
4966;9.057448324626245e-05
4967;7.088938514390702e-05
4968;3.334562855819721e-05
4969;1.6329665618499895e-05
4970;1.2026098358087638e-05
4971;1.6874716027515625e-05
4972;2.9912034159454597e-05
4973;8.774542860736491e-05
4974;0.00017633452978232288
4975;0.00021116206063546007
4976;0.00024751742382755806
4977;0.00018617697964325335
4978;0.0001489258987607942
4979;0.00015330599129701275
4980;0.00016633542380428988
4981;0.00016388765647608507
4982;0.00016714134456375355
4983;0.0001754404189739683
4984;0.0002177887527592966
4985;0.00024234959210420935
4986;0.00022147547570968394
4987;0.00016026646852210113
4988;0.00012463502551200852
4989;9.893036887062895e-05
4990;9.057448324626245e-05
4991;7.088938514390702e-05
4992;3.8738957736629255e-05
4993;2.384374427850826e-05
4994;1.5173256120135956e-05
4995;1.4081440137411283e-05
4996;1.4202493568409697e-05
4997;1.902344955761671e-05
4998;2.7927282772806024e-05
4999;3.646692246325721e-05
5000;5.4279465747462346e-05
5001;7.471207808531867e-05
5002;8.620306159083035e-05
5003;9.38195913775379e-05
5004;9.639727726509527e-05
5005;0.00010153549739327779
5006;0.00010197212046319337
5007;9.925887457096726e-05
5008;0.0001016298107867699
5009;0.00010492962233944156
5010;0.00010304362310985258
5011;9.057981058912886e-05
5012;7.415433959050011e-05
5013;6.246400435251291e-05
5014;5.3732720838388254e-05
5015;4.783255429371998e-05
5016;3.8738957736629255e-05
5017;2.384374427850826e-05
5018;1.5173256120135956e-05
5019;1.4081440137411283e-05
5020;1.4202493568409697e-05
5021;1.902344955761671e-05
5022;2.7927282772806024e-05
5023;3.646692246325721e-05
5024;5.4279465747462346e-05
5025;7.471207808531867e-05
5026;8.620306159083035e-05
5027;9.38195913775379e-05
5028;9.639727726509527e-05
5029;0.00010153549739327779
5030;0.00010197212046319337
5031;9.925887457096726e-05
5032;0.0001016298107867699
5033;0.00010492962233944156
5034;0.00010304362310985258
5035;9.057981058912886e-05
5036;7.415433959050011e-05
5037;6.246400435251291e-05
5038;5.3732720838388254e-05
5039;4.783255429371998e-05
5040;3.334562855819721e-05
5041;1.6329665618499895e-05
5042;1.2026098358087638e-05
5043;1.6874716027515625e-05
5044;2.9912034159454597e-05
5045;8.774542860736491e-05
5046;0.00017633452978232288
5047;0.00021116206063546007
5048;0.00024751742382755806
5049;0.00018617697964325335
5050;0.0001489258987607942
5051;0.00015330599129701275
5052;0.00016633542380428988
5053;0.00016388765647608507
5054;0.00016714134456375355
5055;0.0001754404189739683
5056;0.0002177887527592966
5057;0.00024234959210420935
5058;0.00022147547570968394
5059;0.00016026646852210113
5060;0.00012463502551200852
5061;9.893036887062895e-05
5062;9.057448324626245e-05
5063;7.088938514390702e-05
5064;3.334562855819721e-05
5065;1.6329665618499895e-05
5066;1.2026098358087638e-05
5067;1.6874716027515625e-05
5068;2.9912034159454597e-05
5069;8.774542860736491e-05
5070;0.00017633452978232288
5071;0.00021116206063546007
5072;0.00024751742382755806
5073;0.00018617697964325335
5074;0.0001489258987607942
5075;0.00015330599129701275
5076;0.00016633542380428988
5077;0.00016388765647608507
5078;0.00016714134456375355
5079;0.0001754404189739683
5080;0.0002177887527592966
5081;0.00024234959210420935
5082;0.00022147547570968394
5083;0.00016026646852210113
5084;0.00012463502551200852
5085;9.893036887062895e-05
5086;9.057448324626245e-05
5087;7.088938514390702e-05
5088;3.334562855819721e-05
5089;1.6329665618499895e-05
5090;1.2026098358087638e-05
5091;1.6874716027515625e-05
5092;2.9912034159454597e-05
5093;8.774542860736491e-05
5094;0.00017633452978232288
5095;0.00021116206063546007
5096;0.00024751742382755806
5097;0.00018617697964325335
5098;0.0001489258987607942
5099;0.00015330599129701275
5100;0.00016633542380428988
5101;0.00016388765647608507
5102;0.00016714134456375355
5103;0.0001754404189739683
5104;0.0002177887527592966
5105;0.00024234959210420935
5106;0.00022147547570968394
5107;0.00016026646852210113
5108;0.00012463502551200852
5109;9.893036887062895e-05
5110;9.057448324626245e-05
5111;7.088938514390702e-05
5112;3.334562855819721e-05
5113;1.6329665618499895e-05
5114;1.2026098358087638e-05
5115;1.6874716027515625e-05
5116;2.9912034159454597e-05
5117;8.774542860736491e-05
5118;0.00017633452978232288
5119;0.00021116206063546007
5120;0.00024751742382755806
5121;0.00018617697964325335
5122;0.0001489258987607942
5123;0.00015330599129701275
5124;0.00016633542380428988
5125;0.00016388765647608507
5126;0.00016714134456375355
5127;0.0001754404189739683
5128;0.0002177887527592966
5129;0.00024234959210420935
5130;0.00022147547570968394
5131;0.00016026646852210113
5132;0.00012463502551200852
5133;9.893036887062895e-05
5134;9.057448324626245e-05
5135;7.088938514390702e-05
5136;3.334562855819721e-05
5137;1.6329665618499895e-05
5138;1.2026098358087638e-05
5139;1.6874716027515625e-05
5140;2.9912034159454597e-05
5141;8.774542860736491e-05
5142;0.00017633452978232288
5143;0.00021116206063546007
5144;0.00024751742382755806
5145;0.00018617697964325335
5146;0.0001489258987607942
5147;0.00015330599129701275
5148;0.00016633542380428988
5149;0.00016388765647608507
5150;0.00016714134456375355
5151;0.0001754404189739683
5152;0.0002177887527592966
5153;0.00024234959210420935
5154;0.00022147547570968394
5155;0.00016026646852210113
5156;0.00012463502551200852
5157;9.893036887062895e-05
5158;9.057448324626245e-05
5159;7.088938514390702e-05
5160;3.8738957736629255e-05
5161;2.384374427850826e-05
5162;1.5173256120135956e-05
5163;1.4081440137411283e-05
5164;1.4202493568409697e-05
5165;1.902344955761671e-05
5166;2.7927282772806024e-05
5167;3.646692246325721e-05
5168;5.4279465747462346e-05
5169;7.471207808531867e-05
5170;8.620306159083035e-05
5171;9.38195913775379e-05
5172;9.639727726509527e-05
5173;0.00010153549739327779
5174;0.00010197212046319337
5175;9.925887457096726e-05
5176;0.0001016298107867699
5177;0.00010492962233944156
5178;0.00010304362310985258
5179;9.057981058912886e-05
5180;7.415433959050011e-05
5181;6.246400435251291e-05
5182;5.3732720838388254e-05
5183;4.783255429371998e-05
5184;3.8738957736629255e-05
5185;2.384374427850826e-05
5186;1.5173256120135956e-05
5187;1.4081440137411283e-05
5188;1.4202493568409697e-05
5189;1.902344955761671e-05
5190;2.7927282772806024e-05
5191;3.646692246325721e-05
5192;5.4279465747462346e-05
5193;7.471207808531867e-05
5194;8.620306159083035e-05
5195;9.38195913775379e-05
5196;9.639727726509527e-05
5197;0.00010153549739327779
5198;0.00010197212046319337
5199;9.925887457096726e-05
5200;0.0001016298107867699
5201;0.00010492962233944156
5202;0.00010304362310985258
5203;9.057981058912886e-05
5204;7.415433959050011e-05
5205;6.246400435251291e-05
5206;5.3732720838388254e-05
5207;4.783255429371998e-05
5208;3.334562855819721e-05
5209;1.6329665618499895e-05
5210;1.2026098358087638e-05
5211;1.6874716027515625e-05
5212;2.9912034159454597e-05
5213;8.774542860736491e-05
5214;0.00017633452978232288
5215;0.00021116206063546007
5216;0.00024751742382755806
5217;0.00018617697964325335
5218;0.0001489258987607942
5219;0.00015330599129701275
5220;0.00016633542380428988
5221;0.00016388765647608507
5222;0.00016714134456375355
5223;0.0001754404189739683
5224;0.0002177887527592966
5225;0.00024234959210420935
5226;0.00022147547570968394
5227;0.00016026646852210113
5228;0.00012463502551200852
5229;9.893036887062895e-05
5230;9.057448324626245e-05
5231;7.088938514390702e-05
5232;3.334562855819721e-05
5233;1.6329665618499895e-05
5234;1.2026098358087638e-05
5235;1.6874716027515625e-05
5236;2.9912034159454597e-05
5237;8.774542860736491e-05
5238;0.00017633452978232288
5239;0.00021116206063546007
5240;0.00024751742382755806
5241;0.00018617697964325335
5242;0.0001489258987607942
5243;0.00015330599129701275
5244;0.00016633542380428988
5245;0.00016388765647608507
5246;0.00016714134456375355
5247;0.0001754404189739683
5248;0.0002177887527592966
5249;0.00024234959210420935
5250;0.00022147547570968394
5251;0.00016026646852210113
5252;0.00012463502551200852
5253;9.893036887062895e-05
5254;9.057448324626245e-05
5255;7.088938514390702e-05
5256;3.334562855819721e-05
5257;1.6329665618499895e-05
5258;1.2026098358087638e-05
5259;1.6874716027515625e-05
5260;2.9912034159454597e-05
5261;8.774542860736491e-05
5262;0.00017633452978232288
5263;0.00021116206063546007
5264;0.00024751742382755806
5265;0.00018617697964325335
5266;0.0001489258987607942
5267;0.00015330599129701275
5268;0.00016633542380428988
5269;0.00016388765647608507
5270;0.00016714134456375355
5271;0.0001754404189739683
5272;0.0002177887527592966
5273;0.00024234959210420935
5274;0.00022147547570968394
5275;0.00016026646852210113
5276;0.00012463502551200852
5277;9.893036887062895e-05
5278;9.057448324626245e-05
5279;7.088938514390702e-05
5280;3.334562855819721e-05
5281;1.6329665618499895e-05
5282;1.2026098358087638e-05
5283;1.6874716027515625e-05
5284;2.9912034159454597e-05
5285;8.774542860736491e-05
5286;0.00017633452978232288
5287;0.00021116206063546007
5288;0.00024751742382755806
5289;0.00018617697964325335
5290;0.0001489258987607942
5291;0.00015330599129701275
5292;0.00016633542380428988
5293;0.00016388765647608507
5294;0.00016714134456375355
5295;0.0001754404189739683
5296;0.0002177887527592966
5297;0.00024234959210420935
5298;0.00022147547570968394
5299;0.00016026646852210113
5300;0.00012463502551200852
5301;9.893036887062895e-05
5302;9.057448324626245e-05
5303;7.088938514390702e-05
5304;3.334562855819721e-05
5305;1.6329665618499895e-05
5306;1.2026098358087638e-05
5307;1.6874716027515625e-05
